gene_id,gene_name,gene_type,LC-PT-45_SC_01,LC-PT-45_SC_02,LC-PT-45_SC_04,LC-PT-45_SC_05,LC-PT-45_SC_06,LC-PT-45_SC_09,LC-PT-45_SC_10,LC-PT-45_SC_13,LC-PT-45_SC_14,LC-PT-45_SC_15,LC-PT-45_SC_23,LC-PT-45_SC_28,LC-PT-45_SC_30,LC-PT-45_SC_34,LC-PT-45_SC_35,LC-PT-45_SC_45,LC-PT-45_SC_49,LC-PT-45_SC_50,LC-PT-45_SC_53,LC-PT-45_SC_54,LC-PT-45_SC_58,LC-PT-45_SC_61,LC-PT-45_SC_65,LC-PT-45_SC_67,LC-PT-45_SC_72,LC-PT-45_SC_76,LC-PT-45_SC_77,LC-PT-45_SC_79,LC-PT-45_SC_87,LC-PT-45_SC_88,LC-PT-45_SC_91,LC-PT-45_SC_93,LC-PT-45_SC_94,LC-PT-45_SC_95,LC-PT-45-Re_SC01,LC-PT-45-Re_SC06,LC-PT-45-Re_SC08,LC-PT-45-Re_SC09,LC-PT-45-Re_SC11,LC-PT-45-Re_SC13,LC-PT-45-Re_SC17,LC-PT-45-Re_SC22,LC-PT-45-Re_SC25,LC-PT-45-Re_SC26,LC-PT-45-Re_SC28,LC-PT-45-Re_SC31,LC-PT-45-Re_SC33,LC-PT-45-Re_SC36,LC-PT-45-Re_SC38,LC-PT-45-Re_SC39,LC-PT-45-Re_SC40,LC-PT-45-Re_SC43,LC-PT-45-Re_SC44,LC-PT-45-Re_SC46,LC-PT-45-Re_SC47,LC-PT-45-Re_SC51,LC-PT-45-Re_SC53,LC-PT-45-Re_SC54,LC-PT-45-Re_SC55,LC-PT-45-Re_SC56,LC-PT-45-Re_SC57,LC-PT-45-Re_SC59,LC-PT-45-Re_SC61,LC-PT-45-Re_SC67,LC-PT-45-Re_SC69,LC-PT-45-Re_SC70,LC-PT-45-Re_SC71,LC-PT-45-Re_SC72,LC-PT-45-Re_SC78,LC-PT-45-Re_SC80,LC-PT-45-Re_SC84,LC-PT-45-Re_SC85,LC-PT-45-Re_SC87,LC-PT-45-Re_SC89,LC-PT-45-Re_SC90,LC-PT-45-Re_SC91,LC-PT-45-Re_SC92,LC-MBT-15_SC02,LC-MBT-15_SC07,LC-MBT-15_SC08,LC-MBT-15_SC09,LC-MBT-15_SC10,LC-MBT-15_SC11,LC-MBT-15_SC14,LC-MBT-15_SC15,LC-MBT-15_SC16,LC-MBT-15_SC20,LC-MBT-15_SC22,LC-MBT-15_SC24,LC-MBT-15_SC25,LC-MBT-15_SC34,LC-MBT-15_SC41,LC-MBT-15_SC42,LC-MBT-15_SC45,LC-MBT-15_SC50,LC-MBT-15_SC51,LC-MBT-15_SC52,LC-MBT-15_SC54,LC-MBT-15_SC55,LC-MBT-15_SC56,LC-MBT-15_SC57,LC-MBT-15_SC58,LC-MBT-15_SC59,LC-MBT-15_SC60,LC-MBT-15_SC62,LC-MBT-15_SC63,LC-MBT-15_SC64,LC-MBT-15_SC65,LC-MBT-15_SC67,LC-MBT-15_SC71,LC-MBT-15_SC72,LC-MBT-15_SC73,LC-MBT-15_SC74,LC-MBT-15_SC75,LC-MBT-15_SC76,LC-MBT-15_SC78,LC-MBT-15_SC79,LC-MBT-15_SC80,LC-MBT-15_SC84,LC-MBT-15_SC85,LC-MBT-15_SC87,LC-MBT-15_SC89,LC-MBT-15_SC92,LC-MBT-15_SC94,LC-MBT-15_SC95,LC-MBT-15_SC96,type=2,type=3,fold-change(PT-MBT),abs_avg_PT,abs_avg_MBT,,,,
ENSG00000174093.6,RP11-1407O15.2,protein_coding,42.33,38.09,23.42,4.55,0.93,6.75,0,9.33,23.38,16.69,0,0,22.99,1.27,13.71,0,3.58,0,25.44,82.43,9.67,25.61,0.7,3.04,32.23,0,0,0.29,0.4,0,13.43,38.82,1.5,4.25,0,0,1.44,3.8,10.46,81.86,0.65,0,0,3.78,0,16.49,2.6,0.9,0,61.49,7.17,1.43,34.87,0.3,0,0,2.3,17.16,0,11.24,0,0.27,0,5,6.37,0,29.42,2.05,0,23.13,44.74,4.12,0.3,2.07,0,0.8,8.08,0,38.99,42.26,23.03,0,48.93,1.83,47.12,6.48,39.54,44.15,18.86,14.34,1.45,0,35.25,0,0.65,0.87,94.52,28.69,0,2.22,0.15,57.47,9.98,6.56,12.21,0,119.21,27.92,32.3,1.5,9.22,16.39,35.5,4.84,0,5.4,26.19,62.95,0,0,133.07,0,47.11,12.57,40.71,3.21,0.003365856,0.009315289,-12.77588126,10.76779221,23.54367347,1,1,2,1
ENSG00000090905.13,TNRC6A,protein_coding,11.41,31.79,46.46,18.72,25.31,2.68,5.74,15.29,10.61,12.6,26.97,64.97,20.76,20.2,12.43,4.15,42.67,15.07,60.02,3.98,15.79,20.66,249.9,20.45,0.27,13.86,11.37,32.7,40.84,60.52,85.1,23.66,41.65,45.04,33.97,67.51,71.84,11.25,43.41,47.03,6.15,18.7,162.07,38.72,25.97,19.12,47.76,43.72,10.13,40.3,115.83,1.71,9.16,95.49,212.72,26.3,15.44,20.8,17.88,163.27,25.46,0.08,51.13,358.92,20.09,0.05,42.51,24.62,39.55,28.53,39.75,33.64,17.43,33.99,10.7,40.44,8.54,10.51,44.87,12.77,6.54,21.49,76.08,20.52,31.52,39.17,6.58,15.07,21.43,11.33,21.36,19.38,30.03,43.68,6.63,2.7,15.82,96.06,31.06,28.93,17.08,32.53,12.95,11.64,15.1,0.28,29.87,32.02,6.21,19.8,31,0.62,11.87,8.76,0,11.82,24.91,13.77,25.68,0.77,11.54,2.13,19.32,4.1,0.82,17.97,0.009337877,0.001985791,22.35667904,42.27688312,19.92020408,1,1,2,1
ENSG00000164332.6,UBLCP1,protein_coding,76.3,203.52,69.47,0.65,75.85,52.62,38.3,87.82,49.52,11.8,17.35,51.59,123.42,5.56,206.74,173.78,88.41,86.7,82.15,82.06,144.8,105.64,20.76,52.87,112.6,72.1,71.89,1.52,45.71,66.03,79.49,129.66,32.01,63,94.9,53.21,122.71,43.24,47.11,31.02,85.87,57.53,74.2,170.04,65.75,157.47,59.27,22.31,40.21,26.11,1.21,37.98,82.69,0.55,52.67,63.88,1.57,25.16,69.35,33.93,88.85,164.1,8.34,102.93,65.28,101.81,45.41,78.67,56.33,1.98,73.45,126.59,38.2,115.02,14.95,27.53,49.27,17.61,48,52.64,22.13,50.53,104.78,55.99,36.7,24.52,7.55,92.86,25.3,40.1,26.49,3.8,52.65,70.58,23.9,2.82,93.13,54.55,12.17,27.66,53.13,39.39,39.75,18.1,124.15,13.73,1.46,9.79,46.63,3.01,14.95,91.9,41.77,8.26,21.64,139.44,36.02,4.15,23.36,20.55,28.44,17.54,14.99,60.5,127.13,1.7,0.000400934,0.000160497,28.56222635,68.3161039,39.75387755,1,1,2,1
ENSG00000186162.6,CIDECP,pseudogene,19.48,1.92,0,17.91,5.63,0,0,0,0,0,0,0,0,0,0,12.26,78.84,7.09,0,59.46,0,136.83,19.94,2.16,49.24,0,0,5.38,45.75,0,4.03,168.39,64.11,17.59,65.37,0,0,17.8,0,0,0,0,100.32,82.89,0,0,60.52,0,0,48.62,45.69,44.91,0,1.19,56.6,0,0,1.14,52.66,114.71,50.93,0,0,0,31.7,47.75,0,0,123.62,7.08,0,43.42,0,0,5,9.41,0,23.24,0,0,0,45.57,63.67,14.73,24.3,0.82,0,53.16,43.23,6.41,75.69,13.44,22.9,158.69,33.49,39.37,161.32,0,80.84,20.03,49.43,60.27,103.53,3.3,28.25,0,22.58,28.87,27.01,0,23.87,3.51,0,53.34,1.28,209.49,68.07,9.1,0.75,97.67,2.44,138.74,98.43,13.38,3.02,38,0.021790359,0.03158309,-17.67374768,22.43298701,40.10673469,1,1,2,1
ENSG00000135451.8,TROAP,protein_coding,0,0,39.67,62.57,119.99,0,0,0,0,9.9,0,0,112.75,0,186.21,170.81,110.1,0,0,0,0,0,35.11,0,113.63,87.9,0,0,0,0,0,0,1.77,45.42,0.57,0,102.77,42.4,113.38,0,0,203.38,59.5,236.18,245.6,82.57,60.16,37.21,0,80.75,0,86.58,0,192.13,50.32,207.25,0,286.44,136.25,45.22,127.68,0,1.43,104.31,128.99,148.84,106.25,0,102.18,17.63,177.06,6.77,0,0,73.39,249.07,56.76,61.25,2.82,0,7.55,10.23,2.64,82.67,84.85,0.8,23.38,23.79,143.33,30.63,0.12,0.21,84.9,5.42,159.93,0,0,0,0,0,0,5.15,62.61,1.28,13.69,0.97,7.75,30,114.39,0,0.14,10.28,93.03,0,0,37.69,64.15,46.36,0,0,78.19,33.97,0,46.91,0,0.41,0.006578005,0.002180925,32.5928757,60.58246753,27.98959184,1,1,2,1
ENSG00000156990.10,RPUSD3,protein_coding,6.03,54.75,12.67,0,0.48,59.3,87.01,0.41,66.53,0,0,0,39.96,0,0.2,16.24,21.8,12.16,2.25,0,15.58,0,11.97,0,0,43.47,0,91.5,0,0,0,0,7.31,11.75,0,0,0,32.9,0,16.27,0,1.42,35.79,2.12,14.78,46.61,1.56,0,0,0,0,0,15.78,0,0,4.35,0,13.42,27.18,62.73,68.8,0,5.73,0,0,31.09,6.83,0,25.9,8.41,0,0,30.33,0,0,12.91,4.2,65.68,3.17,41.98,50.6,46.26,5.56,31.64,20.04,0,18.02,81.69,9.24,4.8,107.15,56.47,136.89,78.58,119.15,27.63,8.84,46.61,4.61,34.61,50.21,97.91,130.61,142.11,44.76,105.17,50.96,34.89,3.53,38.51,29.42,7.6,9.68,49.08,54.1,54.16,102.24,0,26.42,101.35,10.27,75.01,30.1,40.05,70.54,98.16,6.41E-10,1.15E-07,-36.74081633,13.38285714,50.12367347,1,1,2,1
ENSG00000037897.12,METTL1,protein_coding,27.02,0,12.95,116.34,91.63,28.81,0,15.23,0,45.76,21.54,0.64,57,9.76,4.64,124.86,78,48.7,0,0,14.52,0,36.73,45.16,58.62,139.12,0.29,57.07,5.36,38.22,0,0,17.87,31.06,49.34,24.06,16.75,118.83,195.39,41.09,3.54,2.01,27.73,84.29,54.98,20.71,44.1,88.09,21.93,25.57,0,26.58,50.73,0.85,129.56,99.84,72.23,97,23.33,132.3,119.73,395.32,7.14,0,4.84,260.98,84.93,100.05,27.58,86.06,50.65,113.33,12.25,112.53,169.57,39.1,35.92,69.67,101.53,123.22,67.81,26.8,248.36,178.88,9.27,202.42,212.4,76.41,47.87,91.75,0.59,51.05,6.91,81.93,121.66,32.08,172.58,64.09,85.63,0,221.2,105.24,3.54,77.55,77.12,184.76,2.16,98.28,36.7,199.73,174.95,90.94,84.79,37.83,56.76,153.52,7.21,6.4,103.42,6.21,219.26,63.57,110.22,107.5,164.62,128.57,0.001649385,0.001992766,-39.25897959,54.51571429,93.77469388,1,1,2,1
ENSG00000115355.11,CCDC88A,protein_coding,1.11,23.93,18.78,9.15,34.57,27.49,51.79,2.76,18.53,25.19,0.03,25.47,48.28,40.67,13.78,17.74,5.77,20.25,24.7,5.78,33.38,6.05,29.27,20.2,2.68,73.88,26.19,0.05,10.12,4.04,18.76,0,20.08,27.93,13.94,1.08,78.05,99.6,17.59,73.97,34.26,75.43,24.31,57.15,56.54,25.04,60.41,3.53,0.3,0,156.94,55.79,15.79,43.73,24.48,42.56,21.85,32.25,18.59,8.8,32.15,0,11.96,51.09,13.55,92.36,17.08,11.12,67.79,94.75,28.02,19.6,3.13,62.1,0.65,59.72,31.33,72.19,0,3,19.86,9.82,0.81,11.21,19.37,14.12,11.75,5.16,6.76,8.31,21.69,0.86,24.27,17.78,48.87,6.98,9.24,9.64,2.12,3.76,1.64,4.79,12.97,26.11,58.93,0.11,8.56,3.27,56.7,1.79,14.97,5.5,18.4,41.55,19.84,36.85,7.52,51,22,14.65,6.2,4.73,1.44,34.91,16.26,3.77,0.002962662,0.000992377,13.84996289,30.21792208,16.36795918,1,1,2,1
ENSG00000124795.10,DEK,protein_coding,26.74,24.46,155.99,195.57,28.05,27.86,16.67,24.99,22.81,21.04,24.76,106.3,39.73,76.28,49.05,84.84,112.14,48.99,5.05,60.74,10.22,44.02,163.41,70.65,78.83,128.55,18.57,53.61,13.42,47.33,3.64,83.43,13.52,84.11,24.6,138.93,59.55,130.83,214.8,5.82,58.32,86.13,142.03,165.51,87.22,39.07,88.02,121.37,33.8,124.08,15.51,139.41,91.72,431.02,94.78,86.22,85.34,98.84,160.07,203.69,95.29,160.36,147.89,7.65,72.25,147.54,62.12,3.99,207.14,266.26,173.27,110.66,43.32,78.5,262.61,87.02,136.84,117.44,79.09,116.62,110.31,129.94,104.8,136.51,111.29,90.14,149.09,115.88,170.06,101.79,112.58,158.03,77.59,192.65,145.17,27.16,91.24,59.2,168.11,39.24,150.86,87.28,95.27,178.53,178.78,183.75,75.89,127.69,107.21,72.53,107.09,183.58,100.76,20.35,42.71,151.14,210.52,109.5,85.71,46.76,101.57,127.42,121.83,144.05,147.47,52.19,0.041561241,0.024088991,-24.25742115,90.32155844,114.5789796,1,1,2,1
ENSG00000169251.8,NMD3,protein_coding,109.64,126.91,50.73,18.64,61.08,148.05,71.09,0,181.39,0.1,29.01,18.62,117.07,0.18,169.62,140.34,132.56,70.01,89.24,1.7,53.28,177.84,10.33,42.21,0.46,70.37,101.41,152.02,22.5,194.02,62.61,26.86,27.81,174.42,76.09,17.91,61.38,169.51,225.34,38.66,39.73,109.43,265.77,84.16,60.64,107.55,128.16,136.66,3.97,214.1,2.56,23,56.67,20.61,96.25,313.05,0.97,60.88,116.79,34.11,9.95,0.12,73.12,2.12,152.82,63.98,29.91,342.65,102.3,114.55,189.85,121.97,26.21,169.69,33.73,188.58,56.02,52.94,111.53,146.32,154.06,133.09,32.63,162.08,81.03,184.24,59.12,97.32,136.76,83.74,12.17,92.14,73.74,127.21,97.57,129.09,5.05,27.9,64.61,93.09,147.13,330.09,155.1,189.5,141.41,349.58,32.84,158.4,92.4,158.55,248.34,114.02,143.11,55.16,369.85,256.75,95.69,12.79,147.85,145.13,110.62,110.7,196.59,66.86,80.41,52.2,0.011337642,0.01276239,-36.63825603,88.22909091,124.8673469,1,1,2,1
ENSG00000020426.6,MNAT1,protein_coding,158.51,60.71,37.95,7.44,70.29,20.09,1.99,1.6,30.79,59.5,58.04,51.32,97.15,81.68,11.18,109.54,1.56,20.1,145.89,9.5,6.13,0.58,91.65,93.72,49.97,284.71,36.24,15.27,128.68,50.04,388.43,99.85,92.09,63.34,26.59,55.87,140.12,84.51,32.3,9.23,85.9,95.11,11.49,64.02,30.6,50.6,82.19,12.99,152.26,103.31,86.25,25.77,86.85,19.17,114.28,52.87,0,57.8,4.01,32.04,115.52,0,2.7,161.91,3.22,14.27,47.1,0.38,0.29,18.65,128.17,22.39,26.83,104.64,158.47,89.73,98.77,73.05,59.41,26.06,99.12,16.19,0.53,35.94,78.69,126.44,24.86,15.01,207.87,32.18,30.46,4.48,0,5.93,71.63,38.65,67.92,28.37,13.17,6.91,36.13,69.25,42.36,12.67,33.21,21.93,3.85,21.78,9.44,25.03,33.56,14.14,9.79,0,37.46,43.19,80.51,67.07,7.01,30.46,32.67,2.12,123.91,43.55,109.1,10.81,0.023777096,0.012808254,23.72974026,64.21688312,40.48714286,1,1,2,1
ENSG00000234741.3,GAS5,processed_transcript,229.71,479.05,335.42,505.71,173.23,75.19,506.82,427.47,527.5,100.06,641.08,290.46,291.38,485.15,264.65,279.53,642.52,498.62,120.44,686.71,264.93,120.82,30.46,206.34,179.38,252.6,69.18,544.45,701.98,242.39,483.05,936.36,1029.33,404.86,288.69,298.78,768.93,404.73,160.25,307.85,563.64,184.67,443.78,279.98,322.99,224.66,539.61,277.42,1041.94,704.79,5.09,1586.05,875.02,391.86,188.47,464.89,349.36,106.69,440.27,463.87,214.62,1018.89,106.84,944.49,208.02,671.26,158.68,719.56,122.23,157.1,210.5,487.49,19.88,53.91,298.68,282.14,204.51,1076.02,812.39,1025.58,1814.42,1440.47,773.07,1468.47,1065.77,962.63,1008.58,653.8,1221.29,1142.75,880.68,1633.28,2284.27,1006.91,537.8,1003.98,1347.11,1078.36,668.42,1101.79,1009.8,2249.02,1156.36,887.14,1328.85,791.23,792.49,1070.04,1067.16,1050.65,1109.21,870.83,804.73,1453.56,971.8,1858.74,826.39,831.96,1703.07,642.57,993.6,680.6,1936.79,668.16,2415.4,1215.73,1.94E-21,1.91E-16,-753.6206865,397.2715584,1150.892245,1,1,2,1
ENSG00000081041.8,CXCL2,protein_coding,440.67,272.12,95.76,0,0,554.71,345.02,466.66,180.8,20.91,0.16,98.41,28.51,373.7,5.36,204.27,41.12,1668.86,40.04,157.14,76.92,196.17,249.97,38.16,0,153.36,281.85,0.58,112.04,449.14,18.73,84.52,64.69,451.68,47.49,8.14,160.97,30.68,0,252.8,142.79,236.21,151.22,2.49,5.97,0.41,53.32,0,6.18,859.39,212.81,0.37,263.25,2.23,0,6.27,28.39,0,798.48,0,0.99,1.01,0,0,1.36,442.62,0,0,0,26.41,45.76,454.16,0,8.89,25.78,112.79,121.87,180.01,1492.12,698.59,774.96,298.44,0,646.4,16.54,235.62,107.68,91.92,24.99,425.53,104.58,89.15,468.29,575.01,294.25,1337.7,51.49,230.48,632.4,341.99,623.8,50.1,139.24,343.48,776.59,56.6,413.97,128.09,77.45,0.94,157.16,377.75,117.74,0,346.05,0.23,188.08,0,8.99,236.29,117.17,59.9,320.43,198.37,194.92,0.84,0.010263608,0.015336639,-135.047885,151.7341558,286.7820408,1,1,2,1
ENSG00000128016.4,ZFP36,protein_coding,5.26,7.72,12.9,0,0,35.2,0.15,0.51,1.04,0.38,0,2.34,15.32,16.23,28.69,15.5,1.78,4.7,1.33,39.28,0,54.82,26.89,1.93,9.31,9.97,9.66,115.58,0,63.93,45.41,0,10.87,37.16,10.69,0.26,39.47,4.14,13.53,24.59,7.76,6.72,5.51,15.65,1,8.05,18.64,0,0,32.08,1.09,0,23.19,0,0,46.19,1.42,0,29.67,2.1,8.27,0.92,9.81,0,1.46,4.4,3.98,62.06,0,1.88,0.27,32.64,31.35,0,0,2.23,7.34,82.74,101.83,97.39,28.74,17.55,19.18,52.92,15.26,9.72,15.02,16.87,2.94,30.82,60.12,27.7,3.24,97.96,5.92,25.45,0.18,20.4,28.93,23.98,14.83,21.9,35.57,52.29,319.63,1.19,64.22,23.2,15.82,11.61,53.18,46.16,7.78,0,87.83,0,62.57,1.5,30.99,10.25,38.49,64.86,26.4,27.37,2.48,12.43,0.000276599,0.00239617,-23.68454545,13.40545455,37.09,1,1,2,1
ENSG00000160818.12,GPATCH4,protein_coding,52.73,0,20.15,89.13,1.97,51.99,65.81,144.57,60.28,0,0.09,41.7,30.13,0,5.67,70.24,34.36,22.94,0,94.35,57.87,2.58,21.31,116.94,0.64,42.68,2.26,4.47,23.36,7.58,118.74,0,36.4,13.84,82.82,12.81,279.86,64.85,152.67,15.03,155.61,81.48,244.39,36.37,108.85,0.45,109.6,107.65,15.55,8,11.05,41.01,38.7,0,28.43,60.97,160.62,89.08,100.7,79.11,45.68,12.52,81.12,0,134.84,189.07,44.95,0,33.61,97.27,55.58,111.08,113.86,70.09,280.63,61.25,120.85,123.85,143.14,224.26,188.47,113.28,204.42,143.66,67.15,234.67,313.27,95.11,85.44,141.66,132.42,175.16,110.74,259.29,76.25,135.15,213.31,132.89,166.16,95.71,170.84,237,140.56,143.8,116,0.21,137.33,195.68,21.78,145.75,443.07,282.38,263.47,137,253.58,646.22,59.9,55.07,281.17,173.78,201.19,248.96,203.47,297.94,33.11,203.98,1.02E-11,4.19E-09,-114.9273098,61.98493506,176.9122449,1,1,2,1
ENSG00000176087.10,SLC35A4,protein_coding,3.94,63.96,6.5,54.02,0.41,22.51,0.33,14.6,0,16.7,0,0,0.6,3.54,24.77,12.19,29.39,6.7,28.94,15.5,9.58,6.48,0.51,5.01,0.23,0,0,6.37,50.48,0,0.12,0,52.3,1.08,14.34,1.79,116.89,2.47,12.78,11.35,51.33,34.86,0,39.35,2.6,23.37,11.44,0.42,19.89,0.14,2.56,50.34,5.22,0,5.1,0,0,50.38,32.97,7.46,4.03,381.23,1.34,0.28,24.44,52.46,58.85,2.01,41.12,34.49,29.31,78.32,21.46,84.48,1.49,0.23,30.47,89.37,73.01,49.32,2.18,45.28,38.2,0.31,57.62,60.79,20.98,65.13,31.73,43.6,55.28,2.14,39.63,58.72,40.84,9.89,1.3,31.36,29.64,1.71,13.85,114.03,28.51,45.44,8.76,6.58,43.98,16.87,1.07,51.14,69.47,58.82,71.41,10.5,91.45,30.18,31.72,158.81,2.89,67.66,16.36,0,24.61,55.09,77.98,4.58,0.034227889,0.022244952,-16.6770872,23.11454545,39.79163265,1,1,2,1
ENSG00000110031.8,LPXN,protein_coding,1.4,0,0,0,25.25,0,0,0,0,0.18,0,0,0,0,0,5.16,0,0,58.74,0,0,0,0,45.29,0,0,4.9,0,0.55,15.96,103.11,0,5.76,7.22,0,2.1,9.53,14.16,0,11.62,0.57,3.68,0,47.9,0.64,98.7,0,0,0.29,6.59,3.84,3.89,0,11.88,121.28,0,0,34.54,0,0,4.4,199.03,7.95,78.47,7.19,0,0,0,63.62,46.09,0.21,0,4.53,0,0,0.43,8.69,0,17.41,4.8,24.57,0,140.79,27.26,21.95,209.78,110.62,228.26,28.14,0.56,8.53,0,0,192.72,29.42,1.63,0,7.44,0,7.55,33.68,0,328.38,4.26,0,8.98,0,5.3,0,0,2.77,0,0,10.15,0.51,0.14,130.84,34.42,0,0,0,0,0,162.17,0,0.36,0.020209418,0.047178357,-22.56012987,13.83558442,36.39571429,1,1,2,1
ENSG00000163162.4,RNF149,protein_coding,66.87,40.27,77.45,67.79,48.55,4.94,27.24,3.66,22.99,14.67,16.17,80.32,19.19,156.94,44.73,30.4,37.29,48.59,99.3,10.72,33.05,34.98,63.81,121.28,71.75,22.13,20.78,322.34,27.84,48.05,14.82,6.99,34.37,43.14,10.3,16.22,9.85,37.8,10.77,36.52,146.67,112.12,61.94,5.4,136.19,15.52,6.09,19.05,109.67,31.28,27.69,67.14,22.92,50.53,6.46,15.3,120.08,12.6,27.56,4.23,7.82,28.52,202.6,72.13,19.81,13.62,4.67,17.54,5.57,5.04,28.52,54.48,63.83,1.66,6.55,101.44,12.72,57.97,53.2,7.24,43.32,2.58,1.83,54.26,5.66,2.82,0.68,31.83,14.27,8.45,40.47,4.88,33.07,22.1,33.55,28.77,6.12,0,8.67,115.17,28.14,3.67,34.73,1.98,5.28,8.01,40.03,6.6,52.55,2.8,3.3,15.66,13.21,5.16,28.65,18.38,3.7,45.42,7.54,3.09,7.2,24.62,5.74,12.78,1.14,34.07,0.001303696,0.00019747,25.89025974,46.10168831,20.21142857,1,1,2,1
ENSG00000008311.10,AASS,protein_coding,0,0,23.67,2.1,34.5,0.1,0,181.15,21.9,16.11,0,1.01,26.35,31.01,0,27.3,0,0.12,27.73,0.49,21.65,0,0,22.24,0,0.39,0,0,0.2,0,0,0,0.09,0.9,0,0,0.75,16.74,0.49,0,0,9.04,0,11.47,0.23,0,7.43,46.91,0,79.71,0,26.43,0.65,0,0,0,24.28,0,2.34,3.02,0,0,0,0,0,68.47,0,0,0,2.18,0,0.45,77.02,6.79,0.24,12.64,0,78.32,24.58,68.37,24.42,8.22,0.17,32.65,71.36,17.48,1.6,0,117.81,34.51,0.31,2.52,14.83,6.04,11.32,33.15,0,9.76,37.14,92.93,0,155.18,12.24,0.98,36.09,0,34.56,28.41,12.87,0.31,17.07,64.5,47.44,81.65,0,0,16.99,174.79,4.23,0.16,13.98,26.09,0,12.87,0,0,0.002312024,0.005789605,-18.27990724,10.86090909,29.14081633,1,1,2,1
ENSG00000242125.2,SNHG3,sense_intronic,18.81,13.48,45.73,68.26,13.21,16.84,22.98,44.17,24.11,2.67,0,0,29.06,0,0.37,3.47,194.77,0.87,0.73,0,21.3,9.62,81.19,21.2,107.97,29.91,5.14,54.6,31.05,51.25,30.3,0,41.33,14.66,1.43,11.46,12.34,193.15,4.53,76.39,6.98,0,19.71,34.2,14.51,9.69,114.31,15.58,42.13,52.02,0,86.91,73.7,363.16,31.7,179.65,3.49,8.91,20.94,0.38,46.43,118.01,50.88,186.44,0,388.49,22.73,172.45,20.42,20.06,65.01,68.78,20.37,15.88,0,20.04,11.46,88.94,152.25,180.2,455.26,158.77,153.67,135.01,54.01,73.76,305.92,31.67,19,167.2,196.93,174.81,249.81,289.95,88.18,300.76,162.98,307.42,189.19,154.06,173.14,430.14,454.97,118.8,52.46,34.52,80.64,120.07,23.49,111.73,164.38,183.8,70.02,209.36,218.94,57.81,61.58,348.57,264.85,99.54,175.21,152.66,92.38,148.97,597.3,128.72,1.32E-11,4.90E-09,-130.0100371,46.80220779,176.8122449,1,1,2,1
ENSG00000134107.4,BHLHE40,protein_coding,39.68,108.01,40.41,57.37,39.31,13.65,0,41.04,88.58,0.09,9.62,58.89,0.1,10.8,0.05,78.08,0.47,75.99,0.1,56.48,3.13,7.37,44.01,30.28,8.77,36.07,2.03,21.55,42.52,70.72,12.54,5.84,34.87,46.21,77.81,44.59,72.04,41.37,3.69,24.17,6.09,12.97,34.1,51.54,58.36,1.9,47.35,52.05,2.3,101.2,56.74,4.48,11.42,11.03,9.79,40.45,0,0.43,36.67,46.81,25.62,6.89,0.44,3.89,4.07,61.53,33.92,9.98,4.49,0.68,48.67,19.89,84.41,14.82,4.67,39.96,42.89,83.97,25.74,47.06,14.83,56.9,46.64,73.62,139.64,20.57,79.4,224.84,115.16,50.57,105.13,28.43,50.29,24.66,29.36,55.16,35.97,36.1,47.53,68.93,29.12,39.27,47.54,56.45,91.27,81.25,42.27,30.5,45.98,137.02,61.87,15.66,88.21,1.87,3.59,0.21,135.03,57.6,43.58,188.81,40.68,51.54,186.61,55.25,71.88,31.67,3.90E-06,5.31E-05,-32.76795918,30.4,63.16795918,1,1,2,1
ENSG00000165055.11,METTL2B,protein_coding,17.7,16.9,23.09,56.32,20.97,10.99,107.39,94.24,3.6,28.47,49.74,5.94,17.66,8.89,25.24,41.25,58.41,0,26.79,4.28,1.54,8.07,1.28,62.19,24.46,31.36,0,52.65,15.76,37.69,46.58,0.55,20.49,39.4,88.43,27.92,7.95,41.16,90.35,1.22,9.62,9.95,59.25,64.28,27.92,38.46,86.9,21.32,5.28,85.55,0.58,56.49,55.56,281.65,96.05,12.38,0.12,79.79,30.9,37.42,72.02,0.48,83.36,24,74.66,12.66,56.48,27.04,77.43,143.23,104.62,63.44,5.64,8.81,53.45,18.06,121.32,98.56,38.02,26.61,47.3,104.37,19.33,29.78,149.55,92.64,76.27,66.38,76.78,47.16,186.26,33.98,16.52,67.92,21.21,148.68,2.28,23.21,9.17,37.23,38.37,10.72,61.67,32.55,9.21,82.96,101.51,83.15,4.93,154.67,73.29,7.93,158.74,151.85,9.62,13.35,116.76,17.43,51.41,8.8,54.82,62.84,126.86,29.67,90.68,81.91,0.015492687,0.01871404,-20.48679035,41.85831169,62.34510204,1,1,2,1
